country,lat,lon,canton_short,canton
CHE,47.57103,9.371908,TG,Thurgau
CHE,47.56789,9.373057,TG,Thurgau
CHE,47.56789,9.373057,TG,Thurgau
CHE,47.57103,9.371908,TG,Thurgau
CHE,47.306011,8.550253,ZH,Zürich
CHE,47.306011,8.550253,ZH,Zürich
CHE,47.306011,8.550253,ZH,Zürich
CHE,47.306011,8.550253,ZH,Zürich
CHE,47.295547,8.56591,ZH,Zürich
CHE,47.295547,8.56591,ZH,Zürich
CHE,47.295547,8.56591,ZH,Zürich
CHE,47.295547,8.56591,ZH,Zürich
CHE,46.717289,9.169672,GR,Graubünden
CHE,46.717289,9.169672,GR,Graubünden
CHE,46.717289,9.169672,GR,Graubünden
CHE,46.911201,9.806191,GR,Graubünden
CHE,46.889748,9.845271,GR,Graubünden
CHE,46.911201,9.806191,GR,Graubünden
CHE,46.889748,9.845271,GR,Graubünden
CHE,46.883492,9.876019,GR,Graubünden
CHE,46.866737,9.883368,GR,Graubünden
CHE,46.883492,9.876019,GR,Graubünden
CHE,46.866737,9.883368,GR,Graubünden
CHE,46.866737,9.883368,GR,Graubünden
CHE,47.432617,8.557115,ZH,Zürich
CHE,47.432617,8.557115,ZH,Zürich
CHE,46.866737,9.883368,GR,Graubünden
CHE,47.432617,8.557115,ZH,Zürich
CHE,47.432617,8.557115,ZH,Zürich
CHE,47.365818,8.46481,ZH,Zürich
CHE,46.928188,9.001826,GL,Glarus
CHE,46.928188,9.001826,GL,Glarus
CHE,46.621685,10.370004,GR,Graubünden
CHE,46.621685,10.370004,GR,Graubünden
CHE,47.661354,8.858074,SH,Schaffhausen
CHE,47.365818,8.46481,ZH,Zürich
CHE,47.661354,8.858074,SH,Schaffhausen
CHE,47.661354,8.858074,SH,Schaffhausen
CHE,47.661354,8.858074,SH,Schaffhausen
CHE,46.967461,9.563177,GR,Graubünden
CHE,47.352779,8.531811,ZH,Zürich
CHE,47.352779,8.531811,ZH,Zürich
CHE,47.352779,8.531811,ZH,Zürich
CHE,47.352779,8.531811,ZH,Zürich
CHE,46.547745,6.552618,VD,Waadt
CHE,46.547745,6.552618,VD,Waadt
CHE,46.308936,7.471237,VS,Wallis
CHE,46.308936,7.471237,VS,Wallis
CHE,46.222434,6.203629,GE,Genf
CHE,46.222434,6.203629,GE,Genf
CHE,46.986632,6.915839,NE,Neuenburg
CHE,46.986632,6.915839,NE,Neuenburg
CHE,46.233099,7.357062,VS,Wallis
CHE,46.233099,7.357062,VS,Wallis
CHE,46.233099,7.357062,VS,Wallis
CHE,46.233099,7.357062,VS,Wallis
CHE,46.991985,6.932756,NE,Neuenburg
CHE,46.991985,6.932756,NE,Neuenburg
CHE,46.294224,7.535042,VS,Wallis
CHE,46.432706,6.909928,VD,Waadt
CHE,46.432706,6.909928,VD,Waadt
CHE,47.369084,8.547989,ZH,Zürich
CHE,47.369084,8.547989,ZH,Zürich
CHE,47.369084,8.547989,ZH,Zürich
CHE,47.369084,8.547989,ZH,Zürich
CHE,47.360434,8.553696,ZH,Zürich
CHE,47.360434,8.553696,ZH,Zürich
CHE,46.21186,6.173321,GE,Genf
CHE,46.21186,6.173321,GE,Genf
CHE,46.186853,6.128198,GE,Genf
CHE,46.21186,6.173321,GE,Genf
CHE,46.222497,6.145384,GE,Genf
CHE,47.323966,8.19523,AG,Aargau
CHE,47.323966,8.19523,AG,Aargau
CHE,46.892005,7.508485,BE,Bern
CHE,46.892005,7.508485,BE,Bern
CHE,46.17819,7.395042,VS,Wallis
CHE,46.238992,7.293818,VS,Wallis
CHE,46.225262,7.283102,VS,Wallis
CHE,46.08797,7.518296,VS,Wallis
CHE,47.38428,8.120222,AG,Aargau
CHE,47.38428,8.120222,AG,Aargau
CHE,45.853622,8.98711,TI,Tessin
CHE,45.861663,9.007647,TI,Tessin
CHE,46.431519,6.916454,VD,Waadt
CHE,45.948763,8.966208,TI,Tessin
CHE,45.948763,8.966208,TI,Tessin
CHE,46.010394,8.957792,TI,Tessin
CHE,46.010394,8.957792,TI,Tessin
CHE,46.256733,7.379473,VS,Wallis
CHE,46.108767,7.500332,VS,Wallis
CHE,47.175178,8.426471,ZG,Zug
CHE,47.175178,8.426471,ZG,Zug
CHE,47.551234,7.597437,BS,Basel-Stadt
CHE,47.551237,7.597475,BS,Basel-Stadt
CHE,47.551237,7.597475,BS,Basel-Stadt
CHE,46.581366,6.211316,VD,Waadt
CHE,46.581366,6.211316,VD,Waadt
CHE,46.520006,6.630526,VD,Waadt
CHE,47.055325,6.741327,NE,Neuenburg
CHE,47.055325,6.741327,NE,Neuenburg
CHE,46.174056,7.572147,VS,Wallis
CHE,46.294224,7.535042,VS,Wallis
CHE,46.54947,6.513586,VD,Waadt
CHE,47.057863,6.751087,NE,Neuenburg
CHE,47.057863,6.751087,NE,Neuenburg
CHE,47.103488,6.829553,NE,Neuenburg
CHE,47.103488,6.829553,NE,Neuenburg
CHE,46.232132,7.363689,VS,Wallis
CHE,46.232132,7.363689,VS,Wallis
CHE,46.233099,7.357062,VS,Wallis
CHE,46.20975,6.146506,GE,Genf
CHE,46.201538,6.13348,GE,Genf
CHE,46.198067,6.140745,GE,Genf
CHE,46.19443,6.138692,GE,Genf
CHE,46.516794,6.6389,VD,Waadt
CHE,46.508102,6.623195,VD,Waadt
CHE,46.508102,6.623195,VD,Waadt
CHE,46.224183,7.304001,VS,Wallis
CHE,46.306962,7.465703,VS,Wallis
CHE,46.210665,7.398412,VS,Wallis
CHE,46.3075,7.529259,VS,Wallis
CHE,45.993374,8.885042,TI,Tessin
CHE,45.954232,8.949698,TI,Tessin
CHE,45.954232,8.949698,TI,Tessin
CHE,45.998523,8.923961,TI,Tessin
CHE,45.998523,8.923961,TI,Tessin
CHE,47.468482,9.424732,SG,St. Gallen
CHE,47.468482,9.424732,SG,St. Gallen
